Date,AAPL,MSFT,AMZN,NFLX,META,GOOG,INTC,AMD,NVDA,GE,GS,BAC,JPM,MS
2023-10-09,177.455,325.4576,128.26,385.95,316.623,138.6757,35.4668,106.97,45.2489,87.0758,299.7428,25.1461,139.1357,75.0649
2023-10-10,176.8601,324.0465,129.48,373.32,320.084,138.3775,35.8307,109.01,45.7736,88.0393,301.8138,25.8152,139.9814,75.2716
2023-10-11,178.258,328.0232,131.83,365.93,326.0314,140.8627,36.2733,108.31,46.7811,89.445,300.1359,25.8247,140.462,74.1161
2023-10-12,179.1602,326.7799,132.33,361.2,322.3914,139.461,36.234,108.79,46.92,87.9208,297.0964,25.71,140.1352,73.0922
2023-10-13,177.3162,323.3952,129.79,355.68,312.973,137.7611,35.3783,105.09,45.4368,86.3808,296.569,25.5762,142.24,73.0734
2023-10-16,177.1873,328.2403,132.55,360.82,319.3978,139.6598,35.9586,106.46,46.0704,86.1913,301.4495,25.796,142.0958,73.9564
2023-10-17,175.6308,327.668,131.47,355.72,322.2322,140.1569,35.4668,105.14,43.9146,86.8863,296.6265,26.3982,141.7883,75.4594
2023-10-18,174.332,325.7437,128.13,346.19,315.2406,138.457,35.0537,102.17,42.1735,84.9514,289.5311,26.1019,140.2313,70.3399
2023-10-19,173.9553,326.9377,128.4,401.77,311.1033,138.1588,35.0832,102.4,42.0786,84.4617,286.8751,25.7674,139.6354,68.4987
2023-10-20,171.3974,322.3492,125.17,400.96,306.966,135.932,34.3456,101.81,41.365,83.7747,287.6997,25.1461,137.3865,68.696
2023-10-23,171.5164,324.9642,126.56,406.84,312.2967,137.0851,33.2932,100.01,42.9521,84.2564,286.9039,24.4389,135.5124,67.3527
2023-10-24,171.9526,326.1582,128.56,413.73,310.8447,139.292,34.021,101.67,43.6397,89.7293,286.8655,24.3433,135.6758,67.2212
2023-10-25,169.6326,336.1641,121.39,411.25,297.8957,125.9215,32.2899,96.055,41.7567,87.8181,284.5452,24.4197,134.9357,67.0709
2023-10-26,165.4587,323.5531,119.57,403.54,286.7767,122.7106,31.985,93.67,40.3045,85.9228,284.7657,24.9645,135.2817,67.7003
2023-10-27,166.7773,325.4477,127.74,397.87,295.111,122.6708,34.9554,96.43,40.4784,83.9879,277.9771,24.0566,130.4091,66.1315
2023-10-30,168.8296,332.8485,132.71,410.08,301.0087,125.0069,35.1029,96.18,41.1391,86.7204,288.4476,24.5536,132.0717,67.1204
2023-10-31,169.3055,333.6379,133.09,411.69,299.6262,124.5596,35.8996,98.5,40.7583,85.7885,291.1132,25.1748,133.6479,67.3391
2023-11-01,172.478,341.4926,137.0,420.19,310.1485,126.8162,36.6766,108.04,42.3025,84.6987,294.5171,25.2321,133.5326,67.4627
2023-11-02,176.0472,343.7129,138.07,424.71,309.1739,127.8202,37.0798,107.83,43.4828,85.1173,300.8454,26.3982,135.9161,69.8493
2023-11-03,175.135,348.1336,138.6,432.36,312.8835,129.5996,37.5126,112.25,44.981,86.0176,314.1349,27.1628,137.4346,72.5117
2023-11-06,177.6929,351.8143,139.74,434.74,314.077,130.6733,37.4485,111.75,45.7266,88.2762,310.5776,27.0768,138.4725,72.1884
2023-11-07,180.2607,355.7614,142.71,434.61,317.0805,131.6176,38.2576,113.45,45.9305,88.292,310.616,26.9143,138.4053,71.7986
2023-11-08,181.3215,358.3961,142.08,436.65,318.0353,132.4726,37.4189,113.59,46.5492,89.9109,311.2009,26.6562,139.0876,72.236
2023-11-09,180.8457,355.9193,140.6,435.15,318.8011,130.9118,37.3004,113.49,46.925,89.3107,307.5765,26.3122,138.6744,70.5434
2023-11-10,185.0449,364.7805,143.56,447.24,326.9762,133.2678,38.3464,118.59,48.3093,91.0323,312.1118,26.4555,140.7311,71.6274
2023-11-13,183.4565,361.83,142.59,444.62,327.3939,132.8503,37.7248,116.79,48.5941,91.2297,313.4542,26.4746,140.1064,71.3517
2023-11-14,186.0773,365.3726,145.8,448.65,334.4751,134.6297,38.8892,119.88,49.6296,92.596,324.778,27.9274,142.6628,74.4609
2023-11-15,186.6432,365.5209,143.2,461.94,330.8947,135.5741,40.0733,118.0,48.862,91.8457,323.7041,28.3097,143.9122,75.7636
2023-11-16,188.3308,371.9479,142.83,466.95,332.3666,137.8804,42.7771,119.83,49.4536,93.9307,322.8124,28.2332,145.5557,75.7446
2023-11-17,188.311,365.6989,145.18,465.91,333.212,136.1308,43.231,120.62,49.2717,94.7125,325.2287,28.6538,146.8724,76.3341
2023-11-20,190.0582,373.2037,146.13,474.47,338.1151,137.105,44.1487,121.53,50.3822,94.823,325.478,28.6824,147.3241,75.7826
2023-11-21,189.2541,368.8827,143.9,474.95,335.1414,137.8009,43.0633,119.16,49.9174,94.6809,321.1824,28.3479,147.0165,74.6131
2023-11-22,189.9192,373.6091,146.71,478.0,339.6268,139.1926,43.0929,122.51,48.6901,94.4519,324.7013,28.3193,147.3625,74.6321
2023-11-24,188.5889,373.1938,146.74,479.56,336.3846,137.4032,43.379,122.31,47.7506,94.7441,325.1904,28.4148,147.5644,74.7842
2023-11-27,188.4103,374.3605,147.73,479.17,332.8738,137.2343,43.4974,122.65,48.2163,94.7441,323.8096,28.2524,147.228,74.1186
2023-11-28,189.0158,378.4046,147.03,479.0,337.1404,137.8009,43.6455,122.01,47.7955,93.8596,323.7521,28.2237,147.5644,73.1012
2023-11-29,187.9933,374.5978,146.32,477.19,330.3875,135.594,44.3461,123.85,48.1144,93.8674,328.9337,28.9692,148.314,74.6891
2023-11-30,188.5691,374.6572,146.09,473.97,325.365,133.1287,44.1093,121.16,46.7451,96.1893,330.1711,29.3738,150.0055,75.4403
2023-12-01,189.8497,370.3066,147.03,465.74,323.0478,132.5322,43.1619,121.39,46.7401,96.7421,336.8317,29.8266,150.7359,76.9141
2023-12-04,188.0529,364.9968,144.84,453.9,318.2739,129.8581,41.7903,118.57,45.4858,95.976,337.7598,29.6917,151.8412,77.2184
2023-12-05,192.0139,368.3389,146.88,455.15,316.5534,131.6077,41.366,118.38,46.5453,94.9494,330.3741,29.4605,151.8219,76.2295
2023-12-06,190.9219,364.6606,144.52,446.73,315.718,130.6534,40.7246,116.82,45.4828,94.6177,330.5868,29.4123,150.2265,75.5069
2023-12-07,192.8577,366.7865,146.88,452.0,324.8081,137.6319,41.593,128.37,46.5753,94.3571,333.1485,29.5376,150.6879,76.4007
2023-12-08,194.2872,370.0297,147.42,453.76,330.9345,135.8326,42.1357,128.92,47.4849,95.2337,339.1518,29.8266,152.3505,78.2358
2023-12-11,191.7756,367.1326,145.89,459.89,323.5052,133.904,43.9514,134.41,46.6063,94.9889,340.0509,29.7206,152.908,78.7493
2023-12-12,193.2945,370.178,147.48,463.0,332.3965,132.8503,43.458,137.61,47.6358,96.5999,340.8726,29.6147,154.2727,79.4909
2023-12-13,196.5209,370.1681,148.84,479.98,332.9136,133.1784,43.981,138.19,48.0666,95.6997,350.6557,30.8671,154.7917,81.4212
2023-12-14,196.6698,361.8229,147.42,469.83,331.3522,132.4129,44.5829,138.0,48.3285,95.8339,370.7053,32.6975,157.6076,86.5652
2023-12-15,196.1337,366.569,149.97,472.06,333.0926,133.0491,45.55,139.15,48.8683,97.3186,367.8439,32.3699,158.7994,87.0787
2023-12-18,194.4659,368.4674,154.07,486.12,342.7397,136.3793,45.0862,138.9,50.0547,97.6424,363.8707,32.2062,159.7605,86.299
2023-12-19,195.5083,369.0706,153.79,495.02,348.4484,137.284,46.0433,140.15,49.5819,99.4588,369.7193,32.2832,161.8941,87.402
2023-12-20,193.4136,366.4602,152.12,489.27,347.3743,138.8347,45.1552,135.47,48.0896,97.4292,364.9534,31.7726,160.068,86.6603
2023-12-21,193.2647,369.3474,153.84,491.61,352.1581,140.9621,46.4578,139.91,48.9682,100.2722,367.9019,31.9846,160.981,88.0771
2023-12-22,192.1926,370.3758,153.42,486.76,351.4619,141.8767,47.3656,139.6,48.8083,100.051,367.9792,32.2062,160.8849,87.8679
2023-12-26,191.6466,370.4549,153.41,491.19,352.894,141.9761,49.8326,143.41,49.2571,100.667,368.9072,32.6204,161.8364,88.2768
2023-12-27,191.7458,369.8715,153.34,491.79,355.8776,140.6042,50.0892,146.07,49.395,101.307,371.6817,32.6012,162.8071,89.0565
2023-12-28,192.1727,371.0679,153.38,490.51,356.365,140.4452,49.7241,148.76,49.5,101.4019,373.5475,32.6397,163.6721,89.0375
2023-12-29,191.1303,371.8194,151.94,486.88,352.0288,140.0972,49.5859,147.41,49.5,100.8566,372.9288,32.4374,163.4798,88.6666
2024-01-02,184.2904,366.7074,149.93,468.5,344.4006,138.7353,47.1683,138.58,48.1466,99.5291,375.3746,32.659,165.3828,89.2847
2024-01-03,182.9105,366.4404,148.47,470.26,342.5905,139.5306,46.4282,135.32,47.5478,98.0356,369.0813,32.3025,164.662,87.3925
2024-01-04,180.5875,363.8103,144.57,474.67,345.2261,137.2243,46.2506,136.01,47.9767,98.5097,370.2026,32.5626,165.7547,87.6207
2024-01-05,179.8628,363.6224,145.24,474.06,350.0297,136.5782,46.2703,138.58,49.0752,99.7978,373.5765,33.1696,166.5863,88.6571
2024-01-08,184.211,370.4845,149.1,485.03,356.7031,139.6996,47.8097,146.18,52.2298,101.3703,375.9159,32.9094,166.3446,88.9138
2024-01-09,183.7941,371.5722,151.37,482.09,355.4798,141.7176,47.415,149.26,53.1164,101.7654,370.9663,32.3989,165.0294,87.5351
2024-01-10,184.8364,378.4738,153.73,478.33,368.4487,142.9503,46.8426,148.54,54.3258,102.4925,369.2456,32.3699,165.3776,86.9836
2024-01-11,184.2408,380.313,155.18,492.23,367.653,142.821,47.0104,148.02,54.7976,102.5951,367.1092,31.9364,164.6813,86.0613
2024-01-12,184.5684,384.1099,154.62,492.16,372.4468,143.3877,46.4973,146.56,54.6857,102.5636,365.1757,31.5992,163.4726,85.2911
2024-01-16,182.295,385.8897,153.16,481.24,365.4551,143.2286,46.4381,158.74,56.3569,101.1254,367.7859,30.9441,162.4475,81.7444
2024-01-17,181.3519,385.0986,151.71,480.33,366.3601,142.0457,45.4513,160.17,56.0281,100.264,364.6247,30.6358,161.5772,80.2611
2024-01-18,187.2587,389.4493,153.5,485.31,374.0778,144.1332,46.1223,162.67,57.0816,101.5837,364.3637,30.5684,161.8963,79.7762
2024-01-19,190.1674,394.1954,155.34,482.95,381.3579,147.0956,47.5137,174.23,59.4645,102.5794,369.4776,31.0405,164.691,81.1454
2024-01-22,192.4804,392.0596,154.78,485.71,379.697,146.8372,47.5827,168.18,59.6275,103.7014,373.1124,31.3584,164.4976,81.5162
2024-01-23,193.7611,394.4228,156.02,492.19,383.0983,147.8014,48.2439,168.42,59.8464,102.69,368.0952,31.5703,163.4145,82.4766
2024-01-24,193.086,398.0417,156.87,544.87,388.5683,149.4616,48.4412,178.29,61.3347,102.6742,366.7708,31.7726,164.8747,83.2658
2024-01-25,192.7584,400.3258,157.75,562.0,391.0348,152.7321,48.8952,180.33,61.5896,102.6742,369.961,32.1676,167.2342,83.6937
2024-01-26,191.0211,399.3963,159.12,570.42,391.9895,152.8812,43.0731,177.25,61.0039,103.6699,365.2144,32.2062,166.596,83.4179
2024-01-29,190.3362,405.1214,161.26,575.79,398.832,153.925,43.2606,177.83,62.4372,103.5988,367.8922,32.3796,167.0311,83.3133
2024-01-30,186.673,404.004,159.0,562.85,397.8772,152.1456,42.3528,172.06,62.7461,105.8351,373.9922,33.5164,170.4544,84.1295
2024-01-31,183.0594,393.1176,155.2,564.11,388.0114,140.9621,42.5107,167.69,61.4996,104.6419,371.2274,32.7649,168.6074,83.7646
2024-02-01,185.5016,399.248,159.28,567.51,392.626,141.8667,42.787,170.48,62.999,107.0046,371.0727,32.3218,167.9982,83.3614
2024-02-02,184.4989,406.6045,171.81,564.64,472.3984,142.6918,42.037,177.66,66.1306,107.8976,374.9492,32.2447,168.9652,83.7934
2024-02-05,186.3156,401.097,170.31,562.06,456.9034,144.0736,42.2048,174.23,69.3012,108.8221,370.2703,31.7823,168.7427,82.4684
2024-02-06,187.9238,400.9388,169.15,555.88,452.239,144.5508,42.2988,167.88,68.1927,108.7194,372.1747,31.8305,169.323,82.67
2024-02-07,188.033,409.4028,170.53,559.3,467.0279,145.8133,42.3384,170.94,70.0678,109.4464,373.7891,31.9653,169.6421,82.574
2024-02-08,186.9509,409.4621,169.84,558.53,467.4356,146.3501,42.0613,169.35,69.61,109.8811,372.2231,31.9075,169.0329,82.238
2024-02-09,187.7163,415.8298,174.45,561.32,465.556,149.3323,42.8629,172.48,72.1009,110.0628,371.469,31.8594,169.2359,82.4684
2024-02-12,186.0265,410.5992,172.34,557.85,466.3416,147.8511,43.5755,171.91,72.2159,110.7661,379.5701,32.3892,169.9902,83.4094
2024-02-13,183.9292,401.7595,168.64,554.52,457.6095,145.5051,42.7144,171.54,72.0959,112.0305,366.1424,31.5511,168.5107,80.6249
2024-02-14,183.0445,405.6427,170.98,579.33,470.6977,146.2705,43.7338,178.7,73.8671,115.7683,365.4561,31.9172,170.2223,80.6537
2024-02-15,182.7563,402.7402,169.8,593.46,481.3891,143.0894,43.5953,176.76,72.6257,117.246,372.5904,32.8227,173.9356,82.2572
2024-02-16,181.2156,400.2637,169.51,583.95,470.7375,140.9223,43.0608,173.87,72.5807,117.8702,371.643,32.842,173.1233,83.0541
2024-02-20,180.4701,399.0056,167.08,575.13,469.1761,141.3597,44.0604,165.69,69.4211,117.4435,371.7204,32.7168,173.8002,81.9499
2024-02-21,181.2255,398.4014,168.59,573.35,465.9703,142.99,43.0212,164.29,67.442,117.7992,375.3455,32.4663,174.9316,82.0555
2024-02-22,183.2632,407.7824,174.58,588.47,483.9906,144.4613,42.5363,181.86,78.5031,119.8537,377.4723,32.3796,177.03,82.43
2024-02-23,181.4243,406.4847,174.99,583.56,481.8998,144.4315,42.5462,176.52,78.782,121.1655,378.033,32.6782,177.9196,83.1021
2024-02-26,180.0725,403.711,174.73,587.65,479.6199,137.9301,42.5462,176.01,79.0568,122.3035,377.2306,32.3796,177.3104,82.2572
2024-02-27,181.5337,403.6516,173.54,601.67,484.9066,139.2721,42.2889,178.0,78.666,121.687,377.801,33.0251,177.3975,82.0843
2024-02-28,180.3309,403.8893,173.16,596.48,481.8899,136.6179,41.5565,176.54,77.6285,122.9672,382.7856,33.054,178.2968,82.622
2024-02-29,179.6649,409.7537,176.76,602.92,487.973,138.954,42.6056,192.53,79.0768,123.9787,378.7648,33.4905,179.9214,82.6124
2024-03-01,178.5815,411.5962,178.22,619.34,500.0894,137.2641,43.3676,202.64,82.2424,125.3695,377.8399,33.3256,179.1768,83.0349
2024-03-04,174.0489,411.0217,177.58,615.83,495.9975,133.407,45.1392,205.36,85.1991,127.2344,381.8802,34.1017,180.5209,86.4531
2024-03-05,169.0988,398.867,174.12,598.5,488.0626,132.9895,42.7144,205.13,85.9298,124.7452,380.5757,34.3346,182.3292,85.5793
2024-03-06,168.1048,398.3122,173.51,597.69,493.9068,131.7767,44.0505,210.63,88.6647,126.0412,379.2711,34.3637,183.2769,82.2476
2024-03-07,167.9855,405.296,176.82,608.51,509.9359,134.4409,45.6736,211.38,92.6321,131.5728,378.1612,34.5674,181.6716,82.7084
2024-03-08,169.7051,402.4034,175.35,604.82,503.7234,135.4847,43.5458,207.39,87.4932,132.7265,376.7593,34.5383,182.0101,83.5726
2024-03-11,171.713,400.7194,171.96,600.93,481.4618,138.119,44.3969,198.39,85.7399,131.6202,375.9512,34.8197,182.0778,83.4766
2024-03-12,172.1901,411.3783,175.39,611.08,497.5507,138.795,44.773,202.76,91.8764,132.3314,377.9178,34.8876,183.5766,83.5822
2024-03-13,170.1027,411.2,176.555,609.45,493.3891,139.9382,42.7837,194.79,90.8518,134.465,381.9386,35.004,185.0658,85.7906
2024-03-14,171.9615,421.2249,178.75,613.01,489.6655,143.4871,42.3087,187.06,87.909,131.7703,378.3365,34.6256,181.7683,85.5505
2024-03-15,171.5837,412.5076,174.42,605.88,481.9695,141.3299,42.1998,191.06,87.8016,133.4614,376.9735,34.354,184.0215,84.8592
2024-03-18,172.6771,413.3991,174.48,618.39,494.7929,147.6026,42.2691,190.65,88.4198,134.2675,374.2086,34.9361,186.3036,84.4559
2024-03-19,175.023,417.4507,175.9,620.74,494.0561,147.0459,41.6159,181.42,89.3624,137.0728,378.3851,34.9555,187.3963,84.8976
2024-03-20,177.5974,421.2348,178.15,627.69,503.2953,148.7955,41.7644,179.73,90.336,137.4442,385.9887,35.654,189.8525,87.7109
2024-03-21,170.3413,425.3359,178.15,622.71,505.5254,147.8611,41.9821,178.68,91.3986,139.5857,402.7729,36.3914,192.4924,89.6792
2024-03-22,171.2458,424.7118,178.87,628.01,507.3374,150.8732,42.1305,179.65,94.2515,138.4082,396.065,35.9451,190.1329,88.287
2024-03-25,169.8244,418.8871,179.71,627.46,500.8063,150.2568,41.3982,178.63,94.9642,137.0965,394.2347,35.7608,188.3923,87.5093
2024-03-26,168.6912,417.6884,178.3,629.24,493.7077,150.8036,41.5565,177.87,92.5242,137.1439,395.442,35.9839,189.2723,87.6437
2024-03-27,172.2696,417.4705,179.83,613.53,491.6866,151.0422,43.3181,179.59,90.2141,142.3357,404.2722,36.6824,192.9373,89.7752
2024-03-28,170.4506,416.7672,180.38,607.33,483.443,151.3603,43.714,180.49,90.3201,138.7085,406.6477,36.7891,193.6915,90.4089
2024-04-01,169.0093,420.581,180.97,614.31,489.1876,155.5752,44.0604,183.34,90.327,138.5742,402.5782,36.4011,192.3764,89.804
2024-04-02,167.8264,417.4804,180.69,614.21,495.1811,154.949,43.4864,178.7,89.4164,135.1264,399.307,36.1876,192.299,89.0167
2024-04-03,168.6316,416.4997,182.41,630.08,504.5099,155.446,39.9137,180.77,88.9286,144.1863,403.0552,36.3235,191.7575,89.2952
2024-04-04,167.8066,413.9539,180.0,617.14,508.6715,151.0422,39.3199,165.83,85.8708,145.9388,395.5101,35.819,190.2985,88.6038
2024-04-05,168.562,421.5221,185.07,636.18,525.0192,153.0304,38.3104,170.42,87.973,154.7611,397.282,36.0033,192.0493,88.7863
2024-04-08,167.4388,420.6008,185.19,628.41,516.9649,155.2174,37.5879,169.9,87.0983,154.979,399.6867,36.3817,193.0511,89.4968
2024-04-09,168.6515,422.2749,185.67,618.2,514.6252,157.2055,37.9343,170.78,85.32,152.9689,399.8522,36.6048,191.7575,90.3321
2024-04-10,166.7728,419.2833,185.95,618.58,517.5423,156.7284,36.816,167.14,87.0044,155.0681,390.1653,35.557,190.1235,87.9989
2024-04-11,173.9892,423.9094,189.05,628.78,520.8576,159.8399,37.2415,170.5,90.5799,156.1275,386.972,35.266,190.0846,83.3806
2024-04-12,175.4902,417.9361,186.13,622.83,509.6472,158.2493,35.3216,163.28,88.1509,153.3799,379.1932,34.7227,177.7903,82.7565
2024-04-15,171.6533,409.7537,183.62,607.15,498.0286,155.4062,35.9352,160.32,85.9668,152.4574,390.2821,34.8779,177.8876,83.5246
2024-04-16,168.3632,410.6849,183.32,617.52,497.5606,155.0782,35.8857,163.46,87.3802,155.4927,386.3684,33.6458,175.8547,85.5889
2024-04-17,166.9915,407.9706,181.28,613.69,491.9952,155.953,35.3117,154.02,84.0016,154.4115,393.232,34.1794,175.1544,86.4915
2024-04-18,166.0372,400.4717,179.22,610.56,499.5916,156.5296,34.6783,155.08,84.6373,151.7036,392.4531,34.7033,176.2924,86.6643
2024-04-19,164.0095,395.3701,174.63,555.04,478.9529,154.7998,33.8469,146.64,76.1697,146.863,393.3196,35.8675,180.718,87.0484
2024-04-22,164.8444,397.1928,177.23,554.6,479.61,157.0167,34.0548,148.64,79.4864,148.9758,406.3167,36.6048,184.2292,88.4214
2024-04-23,165.8981,403.7407,179.54,577.75,493.9167,158.975,33.9261,152.27,82.3902,161.3053,412.7909,37.2257,186.8846,90.0249
2024-04-24,168.0054,405.2167,176.59,555.12,491.3282,160.148,34.1438,151.74,79.6453,157.9031,411.8562,37.1772,187.7988,90.1113
2024-04-25,168.8701,395.2909,173.67,564.8,439.4375,157.0167,34.7475,153.76,82.5991,159.9563,408.9453,36.7794,188.0809,88.8727
2024-04-26,168.2837,402.5025,179.62,561.23,441.3391,172.6637,31.5509,157.4,87.7001,161.0375,416.2665,36.7018,188.1976,89.1319
2024-04-29,172.4585,398.4707,180.96,559.49,430.7161,166.9079,31.0363,160.2,87.7221,163.1602,419.4208,36.4302,187.9934,89.2579
2024-04-30,169.3075,385.6721,175.0,550.64,428.2769,163.6671,30.1554,158.38,86.3676,160.5118,415.4292,35.9063,186.4955,88.0272
2024-05-01,168.2837,391.2294,179.0,551.71,437.2572,164.5916,30.0565,144.27,83.008,158.4089,415.6629,35.8481,186.6122,88.7056
2024-05-02,171.9913,394.1021,184.72,565.15,439.7362,167.4646,30.195,146.16,85.7829,161.3252,421.1343,35.7802,186.4177,89.7812
2024-05-03,182.2792,402.8393,186.21,579.34,449.971,167.9914,30.581,150.6,88.7537,162.7833,426.596,36.1391,185.2991,90.7405
2024-05-06,180.6192,409.6546,188.7,596.97,463.6306,168.8265,30.7748,155.78,92.1033,166.6121,431.9409,36.566,186.7484,91.8549
2024-05-07,181.305,405.4941,188.76,606.0,466.1793,171.9578,30.4866,154.43,90.518,167.4155,432.0674,36.7115,186.5052,92.824
2024-05-08,181.643,406.6828,188.0,609.47,470.5202,170.1486,29.8109,153.62,90.376,167.4949,435.1341,36.5854,190.2985,92.6786
2024-05-09,183.462,408.4461,189.5,612.09,473.3277,170.5661,29.9003,152.39,88.7117,166.1459,443.5165,37.1384,192.0979,95.0721
2024-05-10,182.1979,410.8434,187.48,610.87,474.1043,169.2837,29.6618,151.92,89.8422,162.0592,442.7085,37.3033,193.3332,95.2369
2024-05-13,185.4129,409.833,186.57,616.59,465.9504,169.8901,30.3177,150.56,90.363,158.2106,441.5694,37.0705,193.2943,95.5082
2024-05-14,186.5575,412.6463,187.07,613.66,469.7735,170.9141,30.8543,153.16,91.3197,158.7065,446.3496,37.3421,195.9983,96.3028
2024-05-15,188.8369,419.861,185.99,613.52,479.4208,172.8525,31.0729,159.67,94.5923,162.1485,453.7681,37.7496,196.5819,97.4075
2024-05-16,188.9563,417.7869,183.63,610.52,471.1474,174.3934,31.8281,162.62,94.3215,159.8175,452.2397,38.0504,196.932,96.4966
2024-05-17,188.9862,417.0128,184.7,621.1,469.8332,176.2424,31.6294,164.47,92.4422,158.5974,455.3551,38.1183,199.1885,97.1168
2024-05-20,190.1507,422.1038,183.54,640.82,466.7767,177.4055,31.8977,166.33,94.7423,157.9923,450.7014,37.6623,190.2305,97.2234
2024-05-21,191.4546,425.7756,183.15,650.61,462.5852,178.4791,31.5399,164.66,95.348,159.6984,457.9739,38.4675,194.0627,98.3862
2024-05-22,190.0114,427.2443,183.13,640.47,465.7214,176.9482,31.2219,165.52,94.9122,159.51,450.1562,38.5743,192.8858,97.6207
2024-05-23,186.0101,423.7511,181.05,635.67,463.7302,174.0256,29.8904,160.43,103.7577,163.924,446.0381,38.0019,191.5338,95.857
2024-05-24,189.0957,426.8871,180.75,646.75,476.1154,175.2881,30.5264,166.36,106.4266,165.9773,448.988,38.5161,195.2201,95.9055
2024-05-28,189.1056,427.0459,182.15,649.0,477.8079,176.9681,30.8642,171.61,113.8557,167.1973,447.6542,38.1474,194.0432,95.6148
2024-05-29,189.4042,425.9046,182.02,654.62,472.2724,176.3517,29.9401,165.14,114.7793,162.2774,445.084,37.5653,192.6913,94.2581
2024-05-30,190.3996,411.5149,179.32,647.66,464.9946,172.5344,29.9997,166.75,110.456,162.8726,440.98,37.478,193.8779,94.2194
2024-05-31,191.3551,411.9714,176.44,641.62,464.7755,172.9321,30.6555,166.9,109.5894,163.805,447.1408,38.7974,197.0876,94.8105
2024-06-03,193.1268,410.3737,178.34,633.79,475.3886,173.3893,30.0991,163.55,114.9542,160.1547,445.6325,38.6907,196.2998,94.3938
2024-06-04,193.4453,412.9043,179.34,631.62,474.8908,174.0951,29.8407,159.99,116.3907,160.0754,445.9459,38.4967,193.7125,93.5895
2024-06-05,194.9582,420.7839,181.28,650.27,492.8813,176.0237,30.586,166.17,122.3913,161.2359,452.1948,38.7683,191.8645,93.667
2024-06-06,193.5747,421.29,185.0,648.52,491.587,177.2961,30.2282,166.78,120.9499,159.3215,448.6884,38.5161,191.5241,93.8511
2024-06-07,195.9735,420.6251,184.3,641.47,490.7905,174.9103,30.5462,167.87,120.8399,160.611,445.5639,38.8284,194.4809,94.1322
2024-06-10,192.221,424.6145,187.06,644.5,500.3881,175.7861,30.7152,160.34,121.7415,161.5236,444.2318,38.721,194.1502,93.4054
2024-06-11,206.1857,429.3879,187.23,648.55,505.2367,177.3386,30.7251,158.96,120.8718,159.0636,435.1425,37.9304,189.0438,92.4751
2024-06-12,212.0782,437.7042,186.89,650.06,506.6007,178.7021,30.5661,160.24,125.1605,159.748,439.4815,38.4673,186.2912,92.6883
2024-06-13,213.2427,438.2202,183.83,653.26,501.8815,175.8956,30.268,159.9,129.5691,154.4314,437.1798,38.3208,188.363,92.2619
2024-06-14,211.5009,439.2027,183.66,669.38,502.4396,177.5178,30.2581,159.63,131.8384,154.6198,437.2875,38.3013,188.4797,92.5429
2024-06-17,215.6614,444.9585,184.06,675.83,504.9012,177.9258,30.7847,158.4,130.9386,161.9104,440.9311,38.5649,189.6469,94.0353
2024-06-18,213.2925,442.944,182.81,685.67,497.7855,175.607,30.4369,154.63,135.5372,163.6363,448.0321,39.0334,191.6116,94.5488
2024-06-20,208.704,442.3088,186.1,679.03,499.988,176.8609,30.427,161.78,130.7387,163.6661,448.6394,39.0334,193.2359,94.4229
2024-06-21,206.5242,446.3578,189.08,686.12,493.0916,179.3987,30.894,161.23,126.53,162.9122,440.9311,38.5453,190.9308,93.1825
2024-06-24,207.1711,444.2639,185.57,669.02,497.2075,179.9262,30.3773,160.25,118.0727,159.2422,452.5964,39.0627,193.4402,94.0934
2024-06-25,208.0968,447.5189,186.34,672.41,508.8576,184.6933,30.5462,160.25,126.0502,158.4387,447.9832,38.438,192.6524,94.7717
2024-06-26,212.2573,448.7197,193.61,677.69,511.369,184.4843,30.3475,157.54,126.3601,159.3413,446.4944,38.0671,192.0299,93.8899
2024-06-27,213.1034,449.4044,197.85,684.34,517.7871,185.9672,30.3972,159.47,123.9508,159.2025,436.7978,38.3111,193.7223,92.8046
2024-06-28,209.6396,443.5493,193.25,674.88,502.4994,182.5437,30.7748,162.21,123.501,157.6848,443.0271,38.8186,196.7277,94.1806
2024-07-01,215.7411,453.2549,197.2,673.61,502.9578,183.6085,30.6456,157.69,124.2607,157.6848,454.1341,39.0529,199.8305,96.0896
2024-07-02,219.2447,455.7855,200.0,679.58,507.7614,185.7184,30.8741,164.31,122.6313,160.1448,456.0441,39.9509,203.118,96.5644
2024-07-03,220.5187,457.2642,197.59,682.51,508.2198,186.4947,31.0331,163.9,128.2395,161.6823,458.3066,39.9216,202.9819,97.0974
2024-07-05,225.2864,464.0025,200.0,690.65,538.0676,191.0428,31.8182,171.9,125.7903,159.2025,455.2017,39.4433,200.2923,96.5063
2024-07-08,226.7595,462.6926,199.29,685.74,527.5138,189.5699,33.7757,178.69,128.1595,162.208,455.2703,39.6483,200.6639,97.4753
2024-07-09,227.6155,456.0435,199.34,685.74,528.1914,189.5301,34.372,177.1,131.3385,161.8112,463.1157,40.4292,203.0699,99.4328
2024-07-10,231.8955,462.7025,199.79,677.65,532.8654,191.7395,34.6502,183.96,134.8674,164.3604,469.0512,40.7415,203.2362,100.2565
2024-07-11,226.5107,451.2404,195.05,652.75,510.9505,186.4051,33.2888,181.94,127.3598,160.8829,469.3842,40.8098,202.8939,101.3999
2024-07-12,229.4669,450.0991,194.49,647.6,497.1677,185.8876,34.2726,181.61,129.1992,157.9915,470.0209,40.5951,200.439,100.867
